Ks,Cs,RMS_Accel,Peak_Accel,Max_Travel,Max_Tire_Deflection,Score,Norm_Accel,Norm_Travel,Norm_Tire,Normalized_Score
15000,1200,0.00603987421568455,0.0416162639356337,0.000233639787404185,0.0750301198565767,0.043671754037675,0.915647409025699,1.188676014531,0.999696502120112,2.00983366735126
18000,1200,0.00615048616803844,0.041936462616639,0.000225722844744909,0.0750348972344252,0.0437807962076235,0.932416226382376,1.14839743033926,0.99976015559599,2.00649501935
21000,1200,0.00626368868034343,0.0422725444902841,0.000218352100523635,0.0750443728893102,0.0438950511752603,0.949577773690446,1.11089770924119,0.999886408613604,2.00496983261784
15000,1500,0.00651103840148683,0.0502243261498059,0.000202741332641862,0.0750554312108194,0.0441401246732175,0.987076092893856,1.03147568290038,1.00003374897976,2.00283080883393
18000,1500,0.00659628821765719,0.0505334017397558,0.000196554641086427,0.0750528982520757,0.0442210146642382,1,1,1,2
21000,1500,0.00669118124955276,0.0508423380242746,0.000191049512723489,0.0750580227071889,0.0443157173595089,1.01438582256633,0.971991867846471,1.00006827791108,2.0004158954451
15000,1800,0.00704561221676474,0.0583616429246971,0.000178487971572368,0.0750693880567829,0.0446695502309424,1.06811770260505,0.908083220959841,1.00021970909973,2.02226916763483
18000,1800,0.00712419718038607,0.0586600909811921,0.000173684538585627,0.0750681315218002,0.044745105210579,1.08003121533043,0.883645064932639,1.00020296710826,2.02195523135087
21000,1800,0.00718302369641615,0.0589629299411794,0.000169690600596773,0.0750694410651874,0.0448025895293082,1.08894933929484,0.863325331108098,1.00022041538031,2.02072221253905
