Ks,Cs,RMS_Accel,Peak_Accel,Max_Travel,Max_Tire_Deflection,Score,Norm_Accel,Norm_Travel,Norm_Tire,Normalized_Score
15000,1200,0.530153261245966,2.59315649207468,0.00105583267799424,0.0423016290272284,0.551831992098577,0.803042771538453,1.00939826560066,1.00105904049823,1.8082714245879
18000,1200,0.531261097473382,2.59172402633784,0.00106280691818077,0.0423009407696594,0.552942971317302,0.80472085208517,1.0160657860278,1.00104275302946,1.8132751216138
21000,1200,0.53206905175744,2.59098334174382,0.00106887924304447,0.0423019255136267,0.553754454135776,0.805944690350394,1.02187105642086,1.00106605678569,1.81741324695367
15000,1500,0.659309176964532,3.246791136909,0.00104005568461258,0.0422572684570225,0.68095783903535,0.998680018540324,0.994315127819684,1.0000092570533,1.99584221097682
18000,1500,0.660180603120689,3.24588581341334,0.0010460020726962,0.0422568772828572,0.681832042798466,1,1,1,2
21000,1500,0.659989043938793,3.25264301976031,0.00105143616811026,0.0422568261855382,0.681643175115618,0.999709838215497,1.00519510960437,0.999998790792831,2.0023067884141
15000,1800,0.783176088651692,3.8788689677574,0.0010216372824324,0.0422118720266157,0.804792843306216,1.18630581533235,0.976706747625267,0.99893496019736,2.17412666924366
18000,1800,0.786147078544382,3.87091100664065,0.00102690396129075,0.0422113703001498,0.807766215675103,1.19080608371141,0.981741803478244,0.998923086947414,2.18113852892424
21000,1800,0.787654982610896,3.86915390826994,0.00103185588743978,0.0422114054756082,0.80927661329242,1.19309016182486,0.986475949115515,0.998923919367145,2.18579009606619
